reference-system-code;reference-system-code-label;reference-system-code-ref
NAD83(HARN) / Florida West (EPSG:2778);EPSG:2778;http://www.opengis.net/def/crs/EPSG/0/2778
NAD83(HARN) / Florida North (EPSG:2779);EPSG:2779;http://www.opengis.net/def/crs/EPSG/0/2779
NAD83(HARN) / Georgia East (EPSG:2780);EPSG:2780;http://www.opengis.net/def/crs/EPSG/0/2780
NAD83(HARN) / Georgia West (EPSG:2781);EPSG:2781;http://www.opengis.net/def/crs/EPSG/0/2781
NAD83(HARN) / Hawaii zone 1 (EPSG:2782);EPSG:2782;http://www.opengis.net/def/crs/EPSG/0/2782
NAD83(HARN) / Hawaii zone 2 (EPSG:2783);EPSG:2783;http://www.opengis.net/def/crs/EPSG/0/2783
NAD83(HARN) / Hawaii zone 3 (EPSG:2784);EPSG:2784;http://www.opengis.net/def/crs/EPSG/0/2784
NAD83(HARN) / Hawaii zone 4 (EPSG:2785);EPSG:2785;http://www.opengis.net/def/crs/EPSG/0/2785
NAD83(HARN) / Hawaii zone 5 (EPSG:2786);EPSG:2786;http://www.opengis.net/def/crs/EPSG/0/2786
NAD83(HARN) / Idaho East (EPSG:2787);EPSG:2787;http://www.opengis.net/def/crs/EPSG/0/2787
NAD83(HARN) / Idaho Central (EPSG:2788);EPSG:2788;http://www.opengis.net/def/crs/EPSG/0/2788
NAD83(HARN) / Idaho West (EPSG:2789);EPSG:2789;http://www.opengis.net/def/crs/EPSG/0/2789
NAD83(HARN) / Illinois East (EPSG:2790);EPSG:2790;http://www.opengis.net/def/crs/EPSG/0/2790
NAD83(HARN) / Illinois West (EPSG:2791);EPSG:2791;http://www.opengis.net/def/crs/EPSG/0/2791
NAD83(HARN) / Indiana East (EPSG:2792);EPSG:2792;http://www.opengis.net/def/crs/EPSG/0/2792
NAD83(HARN) / Indiana West (EPSG:2793);EPSG:2793;http://www.opengis.net/def/crs/EPSG/0/2793
NAD83(HARN) / Iowa North (EPSG:2794);EPSG:2794;http://www.opengis.net/def/crs/EPSG/0/2794
NAD83(HARN) / Iowa South (EPSG:2795);EPSG:2795;http://www.opengis.net/def/crs/EPSG/0/2795
NAD83(HARN) / Kansas North (EPSG:2796);EPSG:2796;http://www.opengis.net/def/crs/EPSG/0/2796
NAD83(HARN) / Kansas South (EPSG:2797);EPSG:2797;http://www.opengis.net/def/crs/EPSG/0/2797
NAD83(HARN) / Kentucky North (EPSG:2798);EPSG:2798;http://www.opengis.net/def/crs/EPSG/0/2798
NAD83(HARN) / Kentucky South (EPSG:2799);EPSG:2799;http://www.opengis.net/def/crs/EPSG/0/2799
NAD83(HARN) / Louisiana North (EPSG:2800);EPSG:2800;http://www.opengis.net/def/crs/EPSG/0/2800
NAD83(HARN) / Louisiana South (EPSG:2801);EPSG:2801;http://www.opengis.net/def/crs/EPSG/0/2801
NAD83(HARN) / Maine East (EPSG:2802);EPSG:2802;http://www.opengis.net/def/crs/EPSG/0/2802
NAD83(HARN) / Maine West (EPSG:2803);EPSG:2803;http://www.opengis.net/def/crs/EPSG/0/2803
NAD83(HARN) / Maryland (EPSG:2804);EPSG:2804;http://www.opengis.net/def/crs/EPSG/0/2804
NAD83(HARN) / Massachusetts Mainland (EPSG:2805);EPSG:2805;http://www.opengis.net/def/crs/EPSG/0/2805
NAD83(HARN) / Massachusetts Island (EPSG:2806);EPSG:2806;http://www.opengis.net/def/crs/EPSG/0/2806
NAD83(HARN) / Michigan North (EPSG:2807);EPSG:2807;http://www.opengis.net/def/crs/EPSG/0/2807
NAD83(HARN) / Michigan Central (EPSG:2808);EPSG:2808;http://www.opengis.net/def/crs/EPSG/0/2808
NAD83(HARN) / Michigan South (EPSG:2809);EPSG:2809;http://www.opengis.net/def/crs/EPSG/0/2809
NAD83(HARN) / Minnesota North (EPSG:2810);EPSG:2810;http://www.opengis.net/def/crs/EPSG/0/2810
NAD83(HARN) / Minnesota Central (EPSG:2811);EPSG:2811;http://www.opengis.net/def/crs/EPSG/0/2811
NAD83(HARN) / Minnesota South (EPSG:2812);EPSG:2812;http://www.opengis.net/def/crs/EPSG/0/2812
NAD83(HARN) / Mississippi East (EPSG:2813);EPSG:2813;http://www.opengis.net/def/crs/EPSG/0/2813
NAD83(HARN) / Mississippi West (EPSG:2814);EPSG:2814;http://www.opengis.net/def/crs/EPSG/0/2814
NAD83(HARN) / Missouri East (EPSG:2815);EPSG:2815;http://www.opengis.net/def/crs/EPSG/0/2815
NAD83(HARN) / Missouri Central (EPSG:2816);EPSG:2816;http://www.opengis.net/def/crs/EPSG/0/2816
NAD83(HARN) / Missouri West (EPSG:2817);EPSG:2817;http://www.opengis.net/def/crs/EPSG/0/2817
NAD83(HARN) / Montana (EPSG:2818);EPSG:2818;http://www.opengis.net/def/crs/EPSG/0/2818
NAD83(HARN) / Nebraska (EPSG:2819);EPSG:2819;http://www.opengis.net/def/crs/EPSG/0/2819
Palestine 1923 / Palestine Grid (EPSG:28191);EPSG:28191;http://www.opengis.net/def/crs/EPSG/0/28191
Palestine 1923 / Palestine Belt (EPSG:28192);EPSG:28192;http://www.opengis.net/def/crs/EPSG/0/28192
Palestine 1923 / Israeli CS Grid (EPSG:28193);EPSG:28193;http://www.opengis.net/def/crs/EPSG/0/28193
NAD83(HARN) / Nevada East (EPSG:2820);EPSG:2820;http://www.opengis.net/def/crs/EPSG/0/2820
NAD83(HARN) / Nevada Central (EPSG:2821);EPSG:2821;http://www.opengis.net/def/crs/EPSG/0/2821
NAD83(HARN) / Nevada West (EPSG:2822);EPSG:2822;http://www.opengis.net/def/crs/EPSG/0/2822
NAD83(HARN) / New Hampshire (EPSG:2823);EPSG:2823;http://www.opengis.net/def/crs/EPSG/0/2823
Pointe Noire / UTM zone 32S (EPSG:28232);EPSG:28232;http://www.opengis.net/def/crs/EPSG/0/28232
NAD83(HARN) / New Jersey (EPSG:2824);EPSG:2824;http://www.opengis.net/def/crs/EPSG/0/2824
NAD83(HARN) / New Mexico East (EPSG:2825);EPSG:2825;http://www.opengis.net/def/crs/EPSG/0/2825
NAD83(HARN) / New Mexico Central (EPSG:2826);EPSG:2826;http://www.opengis.net/def/crs/EPSG/0/2826
NAD83(HARN) / New Mexico West (EPSG:2827);EPSG:2827;http://www.opengis.net/def/crs/EPSG/0/2827
NAD83(HARN) / New York East (EPSG:2828);EPSG:2828;http://www.opengis.net/def/crs/EPSG/0/2828
NAD83(HARN) / New York Central (EPSG:2829);EPSG:2829;http://www.opengis.net/def/crs/EPSG/0/2829
NAD83(HARN) / New York West (EPSG:2830);EPSG:2830;http://www.opengis.net/def/crs/EPSG/0/2830
NAD83(HARN) / New York Long Island (EPSG:2831);EPSG:2831;http://www.opengis.net/def/crs/EPSG/0/2831
NAD83(HARN) / North Dakota North (EPSG:2832);EPSG:2832;http://www.opengis.net/def/crs/EPSG/0/2832
NAD83(HARN) / North Dakota South (EPSG:2833);EPSG:2833;http://www.opengis.net/def/crs/EPSG/0/2833
NAD83(HARN) / Ohio North (EPSG:2834);EPSG:2834;http://www.opengis.net/def/crs/EPSG/0/2834
GDA94 / MGA zone 48 (EPSG:28348);EPSG:28348;http://www.opengis.net/def/crs/EPSG/0/28348
GDA94 / MGA zone 49 (EPSG:28349);EPSG:28349;http://www.opengis.net/def/crs/EPSG/0/28349
NAD83(HARN) / Ohio South (EPSG:2835);EPSG:2835;http://www.opengis.net/def/crs/EPSG/0/2835
GDA94 / MGA zone 50 (EPSG:28350);EPSG:28350;http://www.opengis.net/def/crs/EPSG/0/28350
GDA94 / MGA zone 51 (EPSG:28351);EPSG:28351;http://www.opengis.net/def/crs/EPSG/0/28351
GDA94 / MGA zone 52 (EPSG:28352);EPSG:28352;http://www.opengis.net/def/crs/EPSG/0/28352
GDA94 / MGA zone 53 (EPSG:28353);EPSG:28353;http://www.opengis.net/def/crs/EPSG/0/28353
GDA94 / MGA zone 54 (EPSG:28354);EPSG:28354;http://www.opengis.net/def/crs/EPSG/0/28354
GDA94 / MGA zone 55 (EPSG:28355);EPSG:28355;http://www.opengis.net/def/crs/EPSG/0/28355
GDA94 / MGA zone 56 (EPSG:28356);EPSG:28356;http://www.opengis.net/def/crs/EPSG/0/28356
GDA94 / MGA zone 57 (EPSG:28357);EPSG:28357;http://www.opengis.net/def/crs/EPSG/0/28357
GDA94 / MGA zone 58 (EPSG:28358);EPSG:28358;http://www.opengis.net/def/crs/EPSG/0/28358
NAD83(HARN) / Oklahoma North (EPSG:2836);EPSG:2836;http://www.opengis.net/def/crs/EPSG/0/2836
NAD83(HARN) / Oklahoma South (EPSG:2837);EPSG:2837;http://www.opengis.net/def/crs/EPSG/0/2837
NAD83(HARN) / Oregon North (EPSG:2838);EPSG:2838;http://www.opengis.net/def/crs/EPSG/0/2838
NAD83(HARN) / Oregon South (EPSG:2839);EPSG:2839;http://www.opengis.net/def/crs/EPSG/0/2839
NAD83(HARN) / Rhode Island (EPSG:2840);EPSG:2840;http://www.opengis.net/def/crs/EPSG/0/2840
Pulkovo 1942 / Gauss-Kruger zone 2 (EPSG:28402);EPSG:28402;http://www.opengis.net/def/crs/EPSG/0/28402
Pulkovo 1942 / Gauss-Kruger zone 3 (EPSG:28403);EPSG:28403;http://www.opengis.net/def/crs/EPSG/0/28403
Pulkovo 1942 / Gauss-Kruger zone 4 (EPSG:28404);EPSG:28404;http://www.opengis.net/def/crs/EPSG/0/28404
Pulkovo 1942 / Gauss-Kruger zone 5 (EPSG:28405);EPSG:28405;http://www.opengis.net/def/crs/EPSG/0/28405
Pulkovo 1942 / Gauss-Kruger zone 6 (EPSG:28406);EPSG:28406;http://www.opengis.net/def/crs/EPSG/0/28406
Pulkovo 1942 / Gauss-Kruger zone 7 (EPSG:28407);EPSG:28407;http://www.opengis.net/def/crs/EPSG/0/28407
Pulkovo 1942 / Gauss-Kruger zone 8 (EPSG:28408);EPSG:28408;http://www.opengis.net/def/crs/EPSG/0/28408
Pulkovo 1942 / Gauss-Kruger zone 9 (EPSG:28409);EPSG:28409;http://www.opengis.net/def/crs/EPSG/0/28409
NAD83(HARN) / South Dakota North (EPSG:2841);EPSG:2841;http://www.opengis.net/def/crs/EPSG/0/2841
Pulkovo 1942 / Gauss-Kruger zone 10 (EPSG:28410);EPSG:28410;http://www.opengis.net/def/crs/EPSG/0/28410
Pulkovo 1942 / Gauss-Kruger zone 11 (EPSG:28411);EPSG:28411;http://www.opengis.net/def/crs/EPSG/0/28411
Pulkovo 1942 / Gauss-Kruger zone 12 (EPSG:28412);EPSG:28412;http://www.opengis.net/def/crs/EPSG/0/28412
Pulkovo 1942 / Gauss-Kruger zone 13 (EPSG:28413);EPSG:28413;http://www.opengis.net/def/crs/EPSG/0/28413
Pulkovo 1942 / Gauss-Kruger zone 14 (EPSG:28414);EPSG:28414;http://www.opengis.net/def/crs/EPSG/0/28414
Pulkovo 1942 / Gauss-Kruger zone 15 (EPSG:28415);EPSG:28415;http://www.opengis.net/def/crs/EPSG/0/28415
Pulkovo 1942 / Gauss-Kruger zone 16 (EPSG:28416);EPSG:28416;http://www.opengis.net/def/crs/EPSG/0/28416
Pulkovo 1942 / Gauss-Kruger zone 17 (EPSG:28417);EPSG:28417;http://www.opengis.net/def/crs/EPSG/0/28417
Pulkovo 1942 / Gauss-Kruger zone 18 (EPSG:28418);EPSG:28418;http://www.opengis.net/def/crs/EPSG/0/28418
Pulkovo 1942 / Gauss-Kruger zone 19 (EPSG:28419);EPSG:28419;http://www.opengis.net/def/crs/EPSG/0/28419
NAD83(HARN) / South Dakota South (EPSG:2842);EPSG:2842;http://www.opengis.net/def/crs/EPSG/0/2842
Pulkovo 1942 / Gauss-Kruger zone 20 (EPSG:28420);EPSG:28420;http://www.opengis.net/def/crs/EPSG/0/28420
Pulkovo 1942 / Gauss-Kruger zone 21 (EPSG:28421);EPSG:28421;http://www.opengis.net/def/crs/EPSG/0/28421
Pulkovo 1942 / Gauss-Kruger zone 22 (EPSG:28422);EPSG:28422;http://www.opengis.net/def/crs/EPSG/0/28422
Pulkovo 1942 / Gauss-Kruger zone 23 (EPSG:28423);EPSG:28423;http://www.opengis.net/def/crs/EPSG/0/28423
Pulkovo 1942 / Gauss-Kruger zone 24 (EPSG:28424);EPSG:28424;http://www.opengis.net/def/crs/EPSG/0/28424
Pulkovo 1942 / Gauss-Kruger zone 25 (EPSG:28425);EPSG:28425;http://www.opengis.net/def/crs/EPSG/0/28425
Pulkovo 1942 / Gauss-Kruger zone 26 (EPSG:28426);EPSG:28426;http://www.opengis.net/def/crs/EPSG/0/28426
Pulkovo 1942 / Gauss-Kruger zone 27 (EPSG:28427);EPSG:28427;http://www.opengis.net/def/crs/EPSG/0/28427
Pulkovo 1942 / Gauss-Kruger zone 28 (EPSG:28428);EPSG:28428;http://www.opengis.net/def/crs/EPSG/0/28428
Pulkovo 1942 / Gauss-Kruger zone 29 (EPSG:28429);EPSG:28429;http://www.opengis.net/def/crs/EPSG/0/28429
NAD83(HARN) / Tennessee (EPSG:2843);EPSG:2843;http://www.opengis.net/def/crs/EPSG/0/2843
Pulkovo 1942 / Gauss-Kruger zone 30 (EPSG:28430);EPSG:28430;http://www.opengis.net/def/crs/EPSG/0/28430
Pulkovo 1942 / Gauss-Kruger zone 31 (EPSG:28431);EPSG:28431;http://www.opengis.net/def/crs/EPSG/0/28431
Pulkovo 1942 / Gauss-Kruger zone 32 (EPSG:28432);EPSG:28432;http://www.opengis.net/def/crs/EPSG/0/28432
NAD83(HARN) / Texas North (EPSG:2844);EPSG:2844;http://www.opengis.net/def/crs/EPSG/0/2844
NAD83(HARN) / Texas North Central (EPSG:2845);EPSG:2845;http://www.opengis.net/def/crs/EPSG/0/2845
NAD83(HARN) / Texas Central (EPSG:2846);EPSG:2846;http://www.opengis.net/def/crs/EPSG/0/2846
Pulkovo 1942 / Gauss-Kruger 2N (EPSG:28462);EPSG:28462;http://www.opengis.net/def/crs/EPSG/0/28462
Pulkovo 1942 / Gauss-Kruger 3N (EPSG:28463);EPSG:28463;http://www.opengis.net/def/crs/EPSG/0/28463
Pulkovo 1942 / Gauss-Kruger 4N (EPSG:28464);EPSG:28464;http://www.opengis.net/def/crs/EPSG/0/28464
Pulkovo 1942 / Gauss-Kruger 5N (EPSG:28465);EPSG:28465;http://www.opengis.net/def/crs/EPSG/0/28465
Pulkovo 1942 / Gauss-Kruger 6N (EPSG:28466);EPSG:28466;http://www.opengis.net/def/crs/EPSG/0/28466
Pulkovo 1942 / Gauss-Kruger 7N (EPSG:28467);EPSG:28467;http://www.opengis.net/def/crs/EPSG/0/28467
Pulkovo 1942 / Gauss-Kruger 8N (EPSG:28468);EPSG:28468;http://www.opengis.net/def/crs/EPSG/0/28468
Pulkovo 1942 / Gauss-Kruger 9N (EPSG:28469);EPSG:28469;http://www.opengis.net/def/crs/EPSG/0/28469
NAD83(HARN) / Texas South Central (EPSG:2847);EPSG:2847;http://www.opengis.net/def/crs/EPSG/0/2847
Pulkovo 1942 / Gauss-Kruger 10N (EPSG:28470);EPSG:28470;http://www.opengis.net/def/crs/EPSG/0/28470
Pulkovo 1942 / Gauss-Kruger 11N (EPSG:28471);EPSG:28471;http://www.opengis.net/def/crs/EPSG/0/28471
Pulkovo 1942 / Gauss-Kruger 12N (EPSG:28472);EPSG:28472;http://www.opengis.net/def/crs/EPSG/0/28472
Pulkovo 1942 / Gauss-Kruger 13N (EPSG:28473);EPSG:28473;http://www.opengis.net/def/crs/EPSG/0/28473
Pulkovo 1942 / Gauss-Kruger 14N (EPSG:28474);EPSG:28474;http://www.opengis.net/def/crs/EPSG/0/28474
Pulkovo 1942 / Gauss-Kruger 15N (EPSG:28475);EPSG:28475;http://www.opengis.net/def/crs/EPSG/0/28475
Pulkovo 1942 / Gauss-Kruger 16N (EPSG:28476);EPSG:28476;http://www.opengis.net/def/crs/EPSG/0/28476
Pulkovo 1942 / Gauss-Kruger 17N (EPSG:28477);EPSG:28477;http://www.opengis.net/def/crs/EPSG/0/28477
Pulkovo 1942 / Gauss-Kruger 18N (EPSG:28478);EPSG:28478;http://www.opengis.net/def/crs/EPSG/0/28478
Pulkovo 1942 / Gauss-Kruger 19N (EPSG:28479);EPSG:28479;http://www.opengis.net/def/crs/EPSG/0/28479
NAD83(HARN) / Texas South (EPSG:2848);EPSG:2848;http://www.opengis.net/def/crs/EPSG/0/2848
Pulkovo 1942 / Gauss-Kruger 20N (EPSG:28480);EPSG:28480;http://www.opengis.net/def/crs/EPSG/0/28480
Pulkovo 1942 / Gauss-Kruger 21N (EPSG:28481);EPSG:28481;http://www.opengis.net/def/crs/EPSG/0/28481
Pulkovo 1942 / Gauss-Kruger 22N (EPSG:28482);EPSG:28482;http://www.opengis.net/def/crs/EPSG/0/28482
Pulkovo 1942 / Gauss-Kruger 23N (EPSG:28483);EPSG:28483;http://www.opengis.net/def/crs/EPSG/0/28483
Pulkovo 1942 / Gauss-Kruger 24N (EPSG:28484);EPSG:28484;http://www.opengis.net/def/crs/EPSG/0/28484
Pulkovo 1942 / Gauss-Kruger 25N (EPSG:28485);EPSG:28485;http://www.opengis.net/def/crs/EPSG/0/28485
Pulkovo 1942 / Gauss-Kruger 26N (EPSG:28486);EPSG:28486;http://www.opengis.net/def/crs/EPSG/0/28486
Pulkovo 1942 / Gauss-Kruger 27N (EPSG:28487);EPSG:28487;http://www.opengis.net/def/crs/EPSG/0/28487
Pulkovo 1942 / Gauss-Kruger 28N (EPSG:28488);EPSG:28488;http://www.opengis.net/def/crs/EPSG/0/28488
Pulkovo 1942 / Gauss-Kruger 29N (EPSG:28489);EPSG:28489;http://www.opengis.net/def/crs/EPSG/0/28489
NAD83(HARN) / Utah North (EPSG:2849);EPSG:2849;http://www.opengis.net/def/crs/EPSG/0/2849
Pulkovo 1942 / Gauss-Kruger 30N (EPSG:28490);EPSG:28490;http://www.opengis.net/def/crs/EPSG/0/28490
Pulkovo 1942 / Gauss-Kruger 31N (EPSG:28491);EPSG:28491;http://www.opengis.net/def/crs/EPSG/0/28491
Pulkovo 1942 / Gauss-Kruger 32N (EPSG:28492);EPSG:28492;http://www.opengis.net/def/crs/EPSG/0/28492
NAD83(HARN) / Utah Central (EPSG:2850);EPSG:2850;http://www.opengis.net/def/crs/EPSG/0/2850
NAD83(HARN) / Utah South (EPSG:2851);EPSG:2851;http://www.opengis.net/def/crs/EPSG/0/2851
NAD83(HARN) / Vermont (EPSG:2852);EPSG:2852;http://www.opengis.net/def/crs/EPSG/0/2852
NAD83(HARN) / Virginia North (EPSG:2853);EPSG:2853;http://www.opengis.net/def/crs/EPSG/0/2853
NAD83(HARN) / Virginia South (EPSG:2854);EPSG:2854;http://www.opengis.net/def/crs/EPSG/0/2854
NAD83(HARN) / Washington North (EPSG:2855);EPSG:2855;http://www.opengis.net/def/crs/EPSG/0/2855
NAD83(HARN) / Washington South (EPSG:2856);EPSG:2856;http://www.opengis.net/def/crs/EPSG/0/2856
NAD83(HARN) / West Virginia North (EPSG:2857);EPSG:2857;http://www.opengis.net/def/crs/EPSG/0/2857
NAD83(HARN) / West Virginia South (EPSG:2858);EPSG:2858;http://www.opengis.net/def/crs/EPSG/0/2858
NAD83(HARN) / Wisconsin North (EPSG:2859);EPSG:2859;http://www.opengis.net/def/crs/EPSG/0/2859
NAD83(HARN) / Wisconsin Central (EPSG:2860);EPSG:2860;http://www.opengis.net/def/crs/EPSG/0/2860
Qatar 1974 / Qatar National Grid (EPSG:28600);EPSG:28600;http://www.opengis.net/def/crs/EPSG/0/28600
NAD83(HARN) / Wisconsin South (EPSG:2861);EPSG:2861;http://www.opengis.net/def/crs/EPSG/0/2861
NAD83(HARN) / Wyoming East (EPSG:2862);EPSG:2862;http://www.opengis.net/def/crs/EPSG/0/2862
NAD83(HARN) / Wyoming East Central (EPSG:2863);EPSG:2863;http://www.opengis.net/def/crs/EPSG/0/2863
NAD83(HARN) / Wyoming West Central (EPSG:2864);EPSG:2864;http://www.opengis.net/def/crs/EPSG/0/2864
NAD83(HARN) / Wyoming West (EPSG:2865);EPSG:2865;http://www.opengis.net/def/crs/EPSG/0/2865
NAD83(HARN) / Puerto Rico and Virgin Is. (EPSG:2866);EPSG:2866;http://www.opengis.net/def/crs/EPSG/0/2866
NAD83(HARN) / Arizona East (ft) (EPSG:2867);EPSG:2867;http://www.opengis.net/def/crs/EPSG/0/2867
NAD83(HARN) / Arizona Central (ft) (EPSG:2868);EPSG:2868;http://www.opengis.net/def/crs/EPSG/0/2868
NAD83(HARN) / Arizona West (ft) (EPSG:2869);EPSG:2869;http://www.opengis.net/def/crs/EPSG/0/2869
NAD83(HARN) / California zone 1 (ftUS) (EPSG:2870);EPSG:2870;http://www.opengis.net/def/crs/EPSG/0/2870
NAD83(HARN) / California zone 2 (ftUS) (EPSG:2871);EPSG:2871;http://www.opengis.net/def/crs/EPSG/0/2871
NAD83(HARN) / California zone 3 (ftUS) (EPSG:2872);EPSG:2872;http://www.opengis.net/def/crs/EPSG/0/2872
NAD83(HARN) / California zone 4 (ftUS) (EPSG:2873);EPSG:2873;http://www.opengis.net/def/crs/EPSG/0/2873
NAD83(HARN) / California zone 5 (ftUS) (EPSG:2874);EPSG:2874;http://www.opengis.net/def/crs/EPSG/0/2874
NAD83(HARN) / California zone 6 (ftUS) (EPSG:2875);EPSG:2875;http://www.opengis.net/def/crs/EPSG/0/2875
NAD83(HARN) / Colorado North (ftUS) (EPSG:2876);EPSG:2876;http://www.opengis.net/def/crs/EPSG/0/2876
NAD83(HARN) / Colorado Central (ftUS) (EPSG:2877);EPSG:2877;http://www.opengis.net/def/crs/EPSG/0/2877
NAD83(HARN) / Colorado South (ftUS) (EPSG:2878);EPSG:2878;http://www.opengis.net/def/crs/EPSG/0/2878
NAD83(HARN) / Connecticut (ftUS) (EPSG:2879);EPSG:2879;http://www.opengis.net/def/crs/EPSG/0/2879
NAD83(HARN) / Delaware (ftUS) (EPSG:2880);EPSG:2880;http://www.opengis.net/def/crs/EPSG/0/2880
NAD83(HARN) / Florida East (ftUS) (EPSG:2881);EPSG:2881;http://www.opengis.net/def/crs/EPSG/0/2881
NAD83(HARN) / Florida West (ftUS) (EPSG:2882);EPSG:2882;http://www.opengis.net/def/crs/EPSG/0/2882
NAD83(HARN) / Florida North (ftUS) (EPSG:2883);EPSG:2883;http://www.opengis.net/def/crs/EPSG/0/2883
NAD83(HARN) / Georgia East (ftUS) (EPSG:2884);EPSG:2884;http://www.opengis.net/def/crs/EPSG/0/2884
NAD83(HARN) / Georgia West (ftUS) (EPSG:2885);EPSG:2885;http://www.opengis.net/def/crs/EPSG/0/2885
NAD83(HARN) / Idaho East (ftUS) (EPSG:2886);EPSG:2886;http://www.opengis.net/def/crs/EPSG/0/2886
NAD83(HARN) / Idaho Central (ftUS) (EPSG:2887);EPSG:2887;http://www.opengis.net/def/crs/EPSG/0/2887
NAD83(HARN) / Idaho West (ftUS) (EPSG:2888);EPSG:2888;http://www.opengis.net/def/crs/EPSG/0/2888
NAD83(HARN) / Indiana East (ftUS) (EPSG:2889);EPSG:2889;http://www.opengis.net/def/crs/EPSG/0/2889
NAD83(HARN) / Indiana West (ftUS) (EPSG:2890);EPSG:2890;http://www.opengis.net/def/crs/EPSG/0/2890
NAD83(HARN) / Kentucky North (ftUS) (EPSG:2891);EPSG:2891;http://www.opengis.net/def/crs/EPSG/0/2891
NAD83(HARN) / Kentucky South (ftUS) (EPSG:2892);EPSG:2892;http://www.opengis.net/def/crs/EPSG/0/2892
NAD83(HARN) / Maryland (ftUS) (EPSG:2893);EPSG:2893;http://www.opengis.net/def/crs/EPSG/0/2893
NAD83(HARN) / Massachusetts Mainland (ftUS) (EPSG:2894);EPSG:2894;http://www.opengis.net/def/crs/EPSG/0/2894
NAD83(HARN) / Massachusetts Island (ftUS) (EPSG:2895);EPSG:2895;http://www.opengis.net/def/crs/EPSG/0/2895
NAD83(HARN) / Michigan North (ft) (EPSG:2896);EPSG:2896;http://www.opengis.net/def/crs/EPSG/0/2896
NAD83(HARN) / Michigan Central (ft) (EPSG:2897);EPSG:2897;http://www.opengis.net/def/crs/EPSG/0/2897
NAD83(HARN) / Michigan South (ft) (EPSG:2898);EPSG:2898;http://www.opengis.net/def/crs/EPSG/0/2898
NAD83(HARN) / Mississippi East (ftUS) (EPSG:2899);EPSG:2899;http://www.opengis.net/def/crs/EPSG/0/2899
Amersfoort / RD Old (EPSG:28991);EPSG:28991;http://www.opengis.net/def/crs/EPSG/0/28991
Amersfoort / RD New (EPSG:28992);EPSG:28992;http://www.opengis.net/def/crs/EPSG/0/28992
NAD83(HARN) / Mississippi West (ftUS) (EPSG:2900);EPSG:2900;http://www.opengis.net/def/crs/EPSG/0/2900
NAD83(HARN) / Montana (ft) (EPSG:2901);EPSG:2901;http://www.opengis.net/def/crs/EPSG/0/2901
NAD83(HARN) / New Mexico East (ftUS) (EPSG:2902);EPSG:2902;http://www.opengis.net/def/crs/EPSG/0/2902
NAD83(HARN) / New Mexico Central (ftUS) (EPSG:2903);EPSG:2903;http://www.opengis.net/def/crs/EPSG/0/2903
NAD83(HARN) / New Mexico West (ftUS) (EPSG:2904);EPSG:2904;http://www.opengis.net/def/crs/EPSG/0/2904
NAD83(HARN) / New York East (ftUS) (EPSG:2905);EPSG:2905;http://www.opengis.net/def/crs/EPSG/0/2905
NAD83(HARN) / New York Central (ftUS) (EPSG:2906);EPSG:2906;http://www.opengis.net/def/crs/EPSG/0/2906
NAD83(HARN) / New York West (ftUS) (EPSG:2907);EPSG:2907;http://www.opengis.net/def/crs/EPSG/0/2907
NAD83(HARN) / New York Long Island (ftUS) (EPSG:2908);EPSG:2908;http://www.opengis.net/def/crs/EPSG/0/2908
NAD83(HARN) / North Dakota North (ft) (EPSG:2909);EPSG:2909;http://www.opengis.net/def/crs/EPSG/0/2909
NAD83(HARN) / North Dakota South (ft) (EPSG:2910);EPSG:2910;http://www.opengis.net/def/crs/EPSG/0/2910
SAD69 / Brazil Polyconic (EPSG:29100);EPSG:29100;http://www.opengis.net/def/crs/EPSG/0/29100
SAD69 / Brazil Polyconic (EPSG:29101);EPSG:29101;http://www.opengis.net/def/crs/EPSG/0/29101
NAD83(HARN) / Oklahoma North (ftUS) (EPSG:2911);EPSG:2911;http://www.opengis.net/def/crs/EPSG/0/2911
SAD69 / UTM zone 18N (EPSG:29118);EPSG:29118;http://www.opengis.net/def/crs/EPSG/0/29118
SAD69 / UTM zone 19N (EPSG:29119);EPSG:29119;http://www.opengis.net/def/crs/EPSG/0/29119
NAD83(HARN) / Oklahoma South (ftUS) (EPSG:2912);EPSG:2912;http://www.opengis.net/def/crs/EPSG/0/2912
SAD69 / UTM zone 20N (EPSG:29120);EPSG:29120;http://www.opengis.net/def/crs/EPSG/0/29120
SAD69 / UTM zone 21N (EPSG:29121);EPSG:29121;http://www.opengis.net/def/crs/EPSG/0/29121
SAD69 / UTM zone 22N (EPSG:29122);EPSG:29122;http://www.opengis.net/def/crs/EPSG/0/29122
NAD83(HARN) / Oregon North (ft) (EPSG:2913);EPSG:2913;http://www.opengis.net/def/crs/EPSG/0/2913
NAD83(HARN) / Oregon South (ft) (EPSG:2914);EPSG:2914;http://www.opengis.net/def/crs/EPSG/0/2914
NAD83(HARN) / Tennessee (ftUS) (EPSG:2915);EPSG:2915;http://www.opengis.net/def/crs/EPSG/0/2915
NAD83(HARN) / Texas North (ftUS) (EPSG:2916);EPSG:2916;http://www.opengis.net/def/crs/EPSG/0/2916
SAD69 / UTM zone 18N (EPSG:29168);EPSG:29168;http://www.opengis.net/def/crs/EPSG/0/29168
SAD69 / UTM zone 19N (EPSG:29169);EPSG:29169;http://www.opengis.net/def/crs/EPSG/0/29169
NAD83(HARN) / Texas North Central (ftUS) (EPSG:2917);EPSG:2917;http://www.opengis.net/def/crs/EPSG/0/2917
